;x_1;x_2;y;theta_1;theta_2;theta_0
1491;-0.6436;-2.2234;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1492;0.625;-1.6;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1493;-1.1;0.0522;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1494;-0.74;1.54;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1495;-1.29;0.267;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1496;-0.0393;-1.1681;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1497;0.523;-0.172;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1498;0.772;0.824;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1499;2.16;1.34;-1.0;-0.8500000000000006;-0.05600000000000138;-3.0
1500;1.63;1.76;1.0;0.7799999999999992;1.7039999999999986;-2.0
1501;3.1;2.66;1.0;0.7799999999999992;1.7039999999999986;-2.0
1502;2.64;0.383;1.0;0.7799999999999992;1.7039999999999986;-2.0
1503;1.98;1.26;1.0;0.7799999999999992;1.7039999999999986;-2.0
1504;2.28;1.9;1.0;0.7799999999999992;1.7039999999999986;-2.0
1505;2.91;2.32;1.0;0.7799999999999992;1.7039999999999986;-2.0
1506;2.79;1.53;1.0;0.7799999999999992;1.7039999999999986;-2.0
1507;1.06;1.59;1.0;0.7799999999999992;1.7039999999999986;-2.0
1508;1.98;2.38;1.0;0.7799999999999992;1.7039999999999986;-2.0
1509;4.26;1.96;1.0;0.7799999999999992;1.7039999999999986;-2.0
1510;1.04;1.65;1.0;0.7799999999999992;1.7039999999999986;-2.0
1511;1.54;2.48;1.0;0.7799999999999992;1.7039999999999986;-2.0
1512;0.459;2.06;1.0;0.7799999999999992;1.7039999999999986;-2.0
1513;2.16;2.23;1.0;0.7799999999999992;1.7039999999999986;-2.0
1514;1.4;1.76;1.0;0.7799999999999992;1.7039999999999986;-2.0
1515;0.576;1.51;1.0;0.7799999999999992;1.7039999999999986;-2.0
1516;1.46;2.42;1.0;0.7799999999999992;1.7039999999999986;-2.0
1517;0.844;2.78;1.0;0.7799999999999992;1.7039999999999986;-2.0
1518;3.49;-0.07;1.0;0.7799999999999992;1.7039999999999986;-2.0
1519;2.43;2.68;1.0;0.7799999999999992;1.7039999999999986;-2.0
1520;1.36;1.6;1.0;0.7799999999999992;1.7039999999999986;-2.0
1521;1.87;1.7;1.0;0.7799999999999992;1.7039999999999986;-2.0
1522;1.69;0.324;1.0;2.4699999999999993;2.0279999999999987;-1.0
1523;3.15;3.08;1.0;2.4699999999999993;2.0279999999999987;-1.0
1524;1.19;0.534;1.0;2.4699999999999993;2.0279999999999987;-1.0
1525;2.52;1.42;1.0;2.4699999999999993;2.0279999999999987;-1.0
1526;2.14;1.68;1.0;2.4699999999999993;2.0279999999999987;-1.0
1527;2.69;2.69;1.0;2.4699999999999993;2.0279999999999987;-1.0
1528;1.27;0.617;1.0;2.4699999999999993;2.0279999999999987;-1.0
1529;0.417;2.61;1.0;2.4699999999999993;2.0279999999999987;-1.0
1530;0.811;1.49;1.0;2.4699999999999993;2.0279999999999987;-1.0
1531;1.4;1.95;1.0;2.4699999999999993;2.0279999999999987;-1.0
1532;0.0637;2.19;1.0;2.4699999999999993;2.0279999999999987;-1.0
1533;2.52;2.09;1.0;2.4699999999999993;2.0279999999999987;-1.0
1534;1.69;2.1;1.0;2.4699999999999993;2.0279999999999987;-1.0
1535;2.4;-0.773;1.0;2.4699999999999993;2.0279999999999987;-1.0
1536;3.96;2.39;1.0;2.4699999999999993;2.0279999999999987;-1.0
1537;1.35;1.61;1.0;2.4699999999999993;2.0279999999999987;-1.0
1538;2.49;1.88;1.0;2.4699999999999993;2.0279999999999987;-1.0
1539;-0.0307;4.06;1.0;2.4699999999999993;2.0279999999999987;-1.0
1540;1.89;3.02;1.0;2.4699999999999993;2.0279999999999987;-1.0
1541;1.31;3.54;1.0;2.4699999999999993;2.0279999999999987;-1.0
1542;2.29;2.61;1.0;2.4699999999999993;2.0279999999999987;-1.0
1543;0.955;3.21;1.0;2.4699999999999993;2.0279999999999987;-1.0
1544;2.69;3.3;1.0;2.4699999999999993;2.0279999999999987;-1.0
1545;1.37;1.52;1.0;2.4699999999999993;2.0279999999999987;-1.0
1546;4.3;0.94;1.0;2.4699999999999993;2.0279999999999987;-1.0
1547;1.86;3.14;1.0;2.4699999999999993;2.0279999999999987;-1.0
1548;2.1;2.58;1.0;2.4699999999999993;2.0279999999999987;-1.0
1549;1.6;2.37;1.0;2.4699999999999993;2.0279999999999987;-1.0
1550;0.693;3.66;1.0;2.4699999999999993;2.0279999999999987;-1.0
1551;1.88;1.32;1.0;2.4699999999999993;2.0279999999999987;-1.0
1552;2.67;1.54;1.0;2.4699999999999993;2.0279999999999987;-1.0
1553;0.666;0.653;1.0;2.4699999999999993;2.0279999999999987;-1.0
1554;2.69;1.84;1.0;2.4699999999999993;2.0279999999999987;-1.0
1555;1.87;3.08;1.0;2.4699999999999993;2.0279999999999987;-1.0
1556;0.873;1.27;1.0;2.4699999999999993;2.0279999999999987;-1.0
1557;1.62;2.09;1.0;2.4699999999999993;2.0279999999999987;-1.0
1558;1.96;1.71;1.0;2.4699999999999993;2.0279999999999987;-1.0
1559;1.94;1.89;1.0;2.4699999999999993;2.0279999999999987;-1.0
1560;1.28;1.19;1.0;2.4699999999999993;2.0279999999999987;-1.0
1561;2.27;1.11;1.0;2.4699999999999993;2.0279999999999987;-1.0
1562;0.843;1.69;1.0;2.4699999999999993;2.0279999999999987;-1.0
1563;1.84;4.26;1.0;2.4699999999999993;2.0279999999999987;-1.0
1564;1.3;2.94;1.0;2.4699999999999993;2.0279999999999987;-1.0
1565;2.75;0.811;1.0;2.4699999999999993;2.0279999999999987;-1.0
1566;2.77;0.816;1.0;2.4699999999999993;2.0279999999999987;-1.0
1567;-0.659;2.61;1.0;2.4699999999999993;2.0279999999999987;-1.0
1568;0.244;2.45;1.0;2.4699999999999993;2.0279999999999987;-1.0
1569;1.32;3.66;1.0;2.4699999999999993;2.0279999999999987;-1.0
1570;3.07;1.55;1.0;2.4699999999999993;2.0279999999999987;-1.0
1571;1.31;0.786;1.0;2.4699999999999993;2.0279999999999987;-1.0
1572;1.56;1.72;1.0;2.4699999999999993;2.0279999999999987;-1.0
1573;1.64;2.16;1.0;2.4699999999999993;2.0279999999999987;-1.0
1574;2.58;2.35;1.0;2.4699999999999993;2.0279999999999987;-1.0
1575;1.24;0.562;1.0;2.4699999999999993;2.0279999999999987;-1.0
1576;3.36;1.31;1.0;2.4699999999999993;2.0279999999999987;-1.0
1577;1.35;1.48;1.0;2.4699999999999993;2.0279999999999987;-1.0
1578;0.157;1.52;1.0;2.4699999999999993;2.0279999999999987;-1.0
1579;1.52;2.62;1.0;2.4699999999999993;2.0279999999999987;-1.0
1580;2.7;2.0;1.0;2.4699999999999993;2.0279999999999987;-1.0
1581;2.93;2.34;1.0;2.4699999999999993;2.0279999999999987;-1.0
1582;1.98;2.16;1.0;2.4699999999999993;2.0279999999999987;-1.0
1583;1.81;1.61;1.0;2.4699999999999993;2.0279999999999987;-1.0
1584;1.73;0.872;1.0;2.4699999999999993;2.0279999999999987;-1.0
1585;2.28;1.01;1.0;2.4699999999999993;2.0279999999999987;-1.0
1586;2.84;1.75;1.0;2.4699999999999993;2.0279999999999987;-1.0
1587;2.05;2.49;1.0;2.4699999999999993;2.0279999999999987;-1.0
1588;2.64;0.429;1.0;2.4699999999999993;2.0279999999999987;-1.0
1589;1.79;2.88;1.0;2.4699999999999993;2.0279999999999987;-1.0
1590;0.302;2.39;1.0;2.4699999999999993;2.0279999999999987;-1.0
1591;-0.256;0.977;1.0;2.4699999999999993;2.0279999999999987;-1.0
1592;2.04;0.343;1.0;2.4699999999999993;2.0279999999999987;-1.0
1593;1.01;0.528;1.0;2.4699999999999993;2.0279999999999987;-1.0
1594;3.65;2.16;1.0;2.4699999999999993;2.0279999999999987;-1.0
1595;2.57;1.78;1.0;2.4699999999999993;2.0279999999999987;-1.0
1596;1.65;0.384;1.0;2.4699999999999993;2.0279999999999987;-1.0
1597;1.71;1.24;1.0;2.4699999999999993;2.0279999999999987;-1.0
1598;2.86;3.14;1.0;2.4699999999999993;2.0279999999999987;-1.0
1599;3.47;2.85;1.0;2.4699999999999993;2.0279999999999987;-1.0
1600;1.76;0.4;-1.0;0.7099999999999993;1.6279999999999988;-2.0
1601;0.979;2.24;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1602;1.87;-0.977;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1603;0.95;-0.151;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1604;-0.103;0.411;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1605;0.144;1.45;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1606;0.761;0.122;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1607;0.444;0.334;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1608;1.49;-0.205;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1609;0.313;-0.854;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1610;-2.55;0.654;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1611;0.864;-0.742;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1612;2.27;-1.45;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1613;0.0458;-0.187;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1614;1.53;1.47;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1615;0.155;0.378;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1616;-0.8878;-1.9808;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1617;-0.348;0.156;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1618;1.23;1.2;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1619;-0.3873;-0.3023;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1620;-1.0486;-1.42;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1621;-1.71;1.95;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1622;-0.5097;-0.4381;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1623;-1.25;0.777;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1624;-1.6139;-0.2127;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1625;-0.895;0.387;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1626;-0.5108;-1.1806;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1627;-0.0282;0.428;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1628;0.0665;0.302;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1629;-0.6343;-0.3627;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1630;-0.6725;-0.3596;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1631;-0.8131;-1.7263;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1632;0.177;-0.402;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1633;-1.63;0.463;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1634;-0.907;0.0519;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1635;0.729;0.129;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1636;1.14;-1.23;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1637;0.402;-0.685;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1638;-0.8708;-0.5788;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1639;-0.312;0.0562;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1640;-1.17;0.901;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1641;0.466;-1.54;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1642;1.49;1.9;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1643;1.18;-0.18;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1644;-1.07;1.05;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1645;-0.403;1.22;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1646;0.208;0.977;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1647;0.356;0.707;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1648;0.0105;1.79;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1649;0.127;0.402;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1650;1.88;-1.35;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1651;-1.27;0.969;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1652;-1.17;1.94;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1653;-0.4136;-0.7475;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1654;1.92;1.48;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1655;1.87;0.906;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1656;-0.861;1.91;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1657;-0.268;0.802;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1658;0.947;-0.155;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1659;0.614;0.922;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1660;0.376;-1.1;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1661;0.298;1.33;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1662;-0.6946;-0.1496;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1663;-0.435;1.85;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1664;0.672;0.407;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1665;-0.77;0.539;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1666;-0.674;0.0318;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1667;-0.636;0.676;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1668;0.577;-0.208;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1669;0.396;-1.09;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1670;-1.49;0.439;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1671;0.167;0.635;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1672;2.38;0.944;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1673;-0.913;1.12;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1674;-1.3159;-0.4616;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1675;-0.0682;1.71;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1676;-0.7448;-0.8264;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1677;-0.0985;-0.6635;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1678;1.13;-1.08;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1679;-1.1475;-0.4378;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1680;-0.498;1.93;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1681;0.949;0.0876;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1682;-1.23;0.844;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1683;-1.0002;-1.5448;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1684;1.19;0.317;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1685;0.921;0.319;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1686;0.857;-0.651;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1687;-1.03;0.682;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1688;-0.8034;-0.6895;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1689;-0.456;0.0175;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1690;-0.354;-1.375;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1691;-0.6436;-2.2234;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1692;0.625;-1.6;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1693;-1.1;0.0522;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1694;-0.74;1.54;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1695;-1.29;0.267;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1696;-0.0393;-1.1681;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1697;0.523;-0.172;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1698;0.772;0.824;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1699;2.16;1.34;-1.0;-0.2690000000000007;-0.6120000000000014;-3.0
1700;1.63;1.76;1.0;1.3609999999999993;1.1479999999999986;-2.0
1701;3.1;2.66;1.0;1.3609999999999993;1.1479999999999986;-2.0
1702;2.64;0.383;1.0;1.3609999999999993;1.1479999999999986;-2.0
1703;1.98;1.26;1.0;1.3609999999999993;1.1479999999999986;-2.0
1704;2.28;1.9;1.0;1.3609999999999993;1.1479999999999986;-2.0
1705;2.91;2.32;1.0;1.3609999999999993;1.1479999999999986;-2.0
1706;2.79;1.53;1.0;1.3609999999999993;1.1479999999999986;-2.0
1707;1.06;1.59;1.0;1.3609999999999993;1.1479999999999986;-2.0
1708;1.98;2.38;1.0;1.3609999999999993;1.1479999999999986;-2.0
1709;4.26;1.96;1.0;1.3609999999999993;1.1479999999999986;-2.0
1710;1.04;1.65;1.0;1.3609999999999993;1.1479999999999986;-2.0
1711;1.54;2.48;1.0;1.3609999999999993;1.1479999999999986;-2.0
1712;0.459;2.06;1.0;1.3609999999999993;1.1479999999999986;-2.0
1713;2.16;2.23;1.0;1.3609999999999993;1.1479999999999986;-2.0
1714;1.4;1.76;1.0;1.3609999999999993;1.1479999999999986;-2.0
1715;0.576;1.51;1.0;1.3609999999999993;1.1479999999999986;-2.0
1716;1.46;2.42;1.0;1.3609999999999993;1.1479999999999986;-2.0
1717;0.844;2.78;1.0;1.3609999999999993;1.1479999999999986;-2.0
1718;3.49;-0.07;1.0;1.3609999999999993;1.1479999999999986;-2.0
1719;2.43;2.68;1.0;1.3609999999999993;1.1479999999999986;-2.0
1720;1.36;1.6;1.0;1.3609999999999993;1.1479999999999986;-2.0
1721;1.87;1.7;1.0;1.3609999999999993;1.1479999999999986;-2.0
1722;1.69;0.324;1.0;1.3609999999999993;1.1479999999999986;-2.0
1723;3.15;3.08;1.0;1.3609999999999993;1.1479999999999986;-2.0
1724;1.19;0.534;1.0;1.3609999999999993;1.1479999999999986;-2.0
1725;2.52;1.42;1.0;1.3609999999999993;1.1479999999999986;-2.0
1726;2.14;1.68;1.0;1.3609999999999993;1.1479999999999986;-2.0
1727;2.69;2.69;1.0;1.3609999999999993;1.1479999999999986;-2.0
1728;1.27;0.617;1.0;1.3609999999999993;1.1479999999999986;-2.0
1729;0.417;2.61;1.0;1.3609999999999993;1.1479999999999986;-2.0
1730;0.811;1.49;1.0;1.3609999999999993;1.1479999999999986;-2.0
1731;1.4;1.95;1.0;1.3609999999999993;1.1479999999999986;-2.0
1732;0.0637;2.19;1.0;1.3609999999999993;1.1479999999999986;-2.0
1733;2.52;2.09;1.0;1.3609999999999993;1.1479999999999986;-2.0
1734;1.69;2.1;1.0;1.3609999999999993;1.1479999999999986;-2.0
1735;2.4;-0.773;1.0;1.3609999999999993;1.1479999999999986;-2.0
1736;3.96;2.39;1.0;1.3609999999999993;1.1479999999999986;-2.0
1737;1.35;1.61;1.0;1.3609999999999993;1.1479999999999986;-2.0
1738;2.49;1.88;1.0;1.3609999999999993;1.1479999999999986;-2.0
1739;-0.0307;4.06;1.0;1.3609999999999993;1.1479999999999986;-2.0
1740;1.89;3.02;1.0;1.3609999999999993;1.1479999999999986;-2.0
1741;1.31;3.54;1.0;1.3609999999999993;1.1479999999999986;-2.0
1742;2.29;2.61;1.0;1.3609999999999993;1.1479999999999986;-2.0
1743;0.955;3.21;1.0;1.3609999999999993;1.1479999999999986;-2.0
1744;2.69;3.3;1.0;1.3609999999999993;1.1479999999999986;-2.0
1745;1.37;1.52;1.0;1.3609999999999993;1.1479999999999986;-2.0
1746;4.3;0.94;1.0;1.3609999999999993;1.1479999999999986;-2.0
1747;1.86;3.14;1.0;1.3609999999999993;1.1479999999999986;-2.0
1748;2.1;2.58;1.0;1.3609999999999993;1.1479999999999986;-2.0
1749;1.6;2.37;1.0;1.3609999999999993;1.1479999999999986;-2.0
1750;0.693;3.66;1.0;1.3609999999999993;1.1479999999999986;-2.0
1751;1.88;1.32;1.0;1.3609999999999993;1.1479999999999986;-2.0
1752;2.67;1.54;1.0;1.3609999999999993;1.1479999999999986;-2.0
1753;0.666;0.653;1.0;2.0269999999999992;1.8009999999999986;-1.0
1754;2.69;1.84;1.0;2.0269999999999992;1.8009999999999986;-1.0
1755;1.87;3.08;1.0;2.0269999999999992;1.8009999999999986;-1.0
1756;0.873;1.27;1.0;2.0269999999999992;1.8009999999999986;-1.0
1757;1.62;2.09;1.0;2.0269999999999992;1.8009999999999986;-1.0
1758;1.96;1.71;1.0;2.0269999999999992;1.8009999999999986;-1.0
1759;1.94;1.89;1.0;2.0269999999999992;1.8009999999999986;-1.0
1760;1.28;1.19;1.0;2.0269999999999992;1.8009999999999986;-1.0
1761;2.27;1.11;1.0;2.0269999999999992;1.8009999999999986;-1.0
1762;0.843;1.69;1.0;2.0269999999999992;1.8009999999999986;-1.0
1763;1.84;4.26;1.0;2.0269999999999992;1.8009999999999986;-1.0
1764;1.3;2.94;1.0;2.0269999999999992;1.8009999999999986;-1.0
1765;2.75;0.811;1.0;2.0269999999999992;1.8009999999999986;-1.0
1766;2.77;0.816;1.0;2.0269999999999992;1.8009999999999986;-1.0
1767;-0.659;2.61;1.0;2.0269999999999992;1.8009999999999986;-1.0
1768;0.244;2.45;1.0;2.0269999999999992;1.8009999999999986;-1.0
1769;1.32;3.66;1.0;2.0269999999999992;1.8009999999999986;-1.0
1770;3.07;1.55;1.0;2.0269999999999992;1.8009999999999986;-1.0
1771;1.31;0.786;1.0;2.0269999999999992;1.8009999999999986;-1.0
1772;1.56;1.72;1.0;2.0269999999999992;1.8009999999999986;-1.0
1773;1.64;2.16;1.0;2.0269999999999992;1.8009999999999986;-1.0
1774;2.58;2.35;1.0;2.0269999999999992;1.8009999999999986;-1.0
1775;1.24;0.562;1.0;2.0269999999999992;1.8009999999999986;-1.0
1776;3.36;1.31;1.0;2.0269999999999992;1.8009999999999986;-1.0
1777;1.35;1.48;1.0;2.0269999999999992;1.8009999999999986;-1.0
1778;0.157;1.52;1.0;2.0269999999999992;1.8009999999999986;-1.0
1779;1.52;2.62;1.0;2.0269999999999992;1.8009999999999986;-1.0
1780;2.7;2.0;1.0;2.0269999999999992;1.8009999999999986;-1.0
1781;2.93;2.34;1.0;2.0269999999999992;1.8009999999999986;-1.0
1782;1.98;2.16;1.0;2.0269999999999992;1.8009999999999986;-1.0
1783;1.81;1.61;1.0;2.0269999999999992;1.8009999999999986;-1.0
1784;1.73;0.872;1.0;2.0269999999999992;1.8009999999999986;-1.0
1785;2.28;1.01;1.0;2.0269999999999992;1.8009999999999986;-1.0
1786;2.84;1.75;1.0;2.0269999999999992;1.8009999999999986;-1.0
1787;2.05;2.49;1.0;2.0269999999999992;1.8009999999999986;-1.0
1788;2.64;0.429;1.0;2.0269999999999992;1.8009999999999986;-1.0
1789;1.79;2.88;1.0;2.0269999999999992;1.8009999999999986;-1.0
1790;0.302;2.39;1.0;2.0269999999999992;1.8009999999999986;-1.0
1791;-0.256;0.977;1.0;2.0269999999999992;1.8009999999999986;-1.0
1792;2.04;0.343;1.0;2.0269999999999992;1.8009999999999986;-1.0
1793;1.01;0.528;1.0;2.0269999999999992;1.8009999999999986;-1.0
1794;3.65;2.16;1.0;2.0269999999999992;1.8009999999999986;-1.0
1795;2.57;1.78;1.0;2.0269999999999992;1.8009999999999986;-1.0
1796;1.65;0.384;1.0;2.0269999999999992;1.8009999999999986;-1.0
1797;1.71;1.24;1.0;2.0269999999999992;1.8009999999999986;-1.0
1798;2.86;3.14;1.0;2.0269999999999992;1.8009999999999986;-1.0
1799;3.47;2.85;1.0;2.0269999999999992;1.8009999999999986;-1.0
1800;1.76;0.4;-1.0;0.26699999999999924;1.4009999999999985;-2.0
1801;0.979;2.24;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1802;1.87;-0.977;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1803;0.95;-0.151;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1804;-0.103;0.411;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1805;0.144;1.45;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1806;0.761;0.122;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1807;0.444;0.334;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1808;1.49;-0.205;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1809;0.313;-0.854;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1810;-2.55;0.654;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1811;0.864;-0.742;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1812;2.27;-1.45;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1813;0.0458;-0.187;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1814;1.53;1.47;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1815;0.155;0.378;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1816;-0.8878;-1.9808;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1817;-0.348;0.156;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1818;1.23;1.2;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1819;-0.3873;-0.3023;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1820;-1.0486;-1.42;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1821;-1.71;1.95;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1822;-0.5097;-0.4381;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1823;-1.25;0.777;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1824;-1.6139;-0.2127;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1825;-0.895;0.387;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1826;-0.5108;-1.1806;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1827;-0.0282;0.428;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1828;0.0665;0.302;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1829;-0.6343;-0.3627;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1830;-0.6725;-0.3596;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1831;-0.8131;-1.7263;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1832;0.177;-0.402;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1833;-1.63;0.463;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1834;-0.907;0.0519;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1835;0.729;0.129;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1836;1.14;-1.23;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1837;0.402;-0.685;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1838;-0.8708;-0.5788;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
1839;-0.312;0.0562;-1.0;-0.7120000000000007;-0.8390000000000017;-3.0
